Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength,Has Number,Character Variety Score,Is Long Password,Estimated Score
U{E6PXe,True,True,True,7,Medium,True,4,False,61
dGJ%dwSqn,True,True,True,9,Strong,False,3,False,57
BX#^4jnSW\Gu*;i&,True,True,True,16,Strong,True,4,True,100
"e,]J`jK^kd<i*7@c",True,True,True,16,Strong,True,4,True,100
Sg_U!x,True,True,True,6,Medium,False,3,False,48
T-w[,True,True,True,4,Weak,False,3,False,42
k;S,True,True,True,3,Weak,False,3,False,39
ThA*}*6ml9J,True,True,True,11,Strong,True,4,False,73
#t6,True,False,True,3,Weak,True,3,False,39
lUIw%2R^,True,True,True,8,Strong,True,4,False,64
`c$Yej,True,True,True,6,Medium,False,3,False,48
Vv<Qz@l4VZ,True,True,True,10,Strong,True,4,False,70
~uSmL0oXk)-],True,True,True,12,Strong,True,4,True,91
MRprjB,True,True,False,6,Medium,False,2,False,38
^gGjdS>.,True,True,True,8,Strong,False,3,False,54
/4oZM/\T,True,True,True,8,Strong,True,4,False,64
o$f8_l@|FWrD2A,True,True,True,14,Strong,True,4,True,97
bx_UJ#,True,True,True,6,Medium,False,3,False,48
W|eR_jpO(:&tjVn,True,True,True,15,Strong,False,3,True,90
G1VRBESfmPZ,True,True,False,11,Medium,True,3,False,63
qdYa)yPH,True,True,True,8,Strong,False,3,False,54
RG|8!5m:}6e,True,True,True,11,Strong,True,4,False,73
=8k,True,False,True,3,Weak,True,3,False,39
NPu9a5jrDI,True,True,False,10,Medium,True,3,False,60
c(=a+n`Gj.6,True,True,True,11,Strong,True,4,False,73
m#EK3|;Wa,True,True,True,9,Strong,True,4,False,67
W{e{1,True,True,True,5,Weak,True,4,False,55
f37Tk?!l)S'Kt^,True,True,True,14,Strong,True,4,True,97
#ta]h,True,False,True,5,Weak,False,2,False,35
3bRe,True,True,False,4,Weak,True,3,False,42
$3$;u&*)P0X`i(mV,True,True,True,16,Strong,True,4,True,100
"Y(1*HoQ""J3&",True,True,True,11,Strong,True,4,False,73
HC;%6qo/,True,True,True,8,Strong,True,4,False,64
m82WxLf.02`ugB,True,True,True,14,Strong,True,4,True,97
hO%NCt*VUH%,True,True,True,11,Strong,False,3,False,63
c:dca>,True,False,True,6,Medium,False,2,False,38
"J>,Li^.sU3L-",True,True,True,12,Strong,True,4,True,91
&jZB,True,True,True,4,Weak,False,3,False,42
Uchu,True,True,False,4,Weak,False,2,False,32
m$)yS,True,True,True,5,Weak,False,3,False,45
.+`/Uma@P,True,True,True,9,Strong,False,3,False,57
!!vehUYh3*X,True,True,True,11,Strong,True,4,False,73
N&bUaXU^Cxb;]TE,True,True,True,15,Strong,False,3,True,90
=zk,True,False,True,3,Weak,False,2,False,29
Q2]?,False,True,True,4,Weak,True,3,False,42
%MH*>{\%z6xcAe;,True,True,True,15,Strong,True,4,True,100
x6?3j4Y,True,True,True,7,Medium,True,4,False,61
"E_P7[x""&iV>|1\T=",True,True,True,16,Strong,True,4,True,100
~kclZ}X@?{E{Tj9|,True,True,True,16,Strong,True,4,True,100
"o""Lg.",True,True,True,5,Weak,False,3,False,45
cw1,True,False,False,3,Weak,True,2,False,29
u_`]vh2V,True,True,True,8,Strong,True,4,False,64
c#l{,True,False,True,4,Weak,False,2,False,32
&fUfYjq=#wJm(5,True,True,True,14,Strong,True,4,True,97
8icF,True,True,False,4,Weak,True,3,False,42
'?`!$,False,False,True,5,Weak,False,1,False,25
fL{Q,True,True,True,4,Weak,False,3,False,42
KqQ',True,True,True,4,Weak,False,3,False,42
"bL\,?'(:dRD",True,True,True,11,Strong,False,3,False,63
XhsAupxGtak!`,True,True,True,13,Strong,False,3,True,84
"4Ne),G",True,True,True,6,Medium,True,4,False,58
x0?o,True,False,True,4,Weak,True,3,False,42
sxp2P{nuS,True,True,True,9,Strong,True,4,False,67
7ro5:+d/?RJr]^'l,True,True,True,16,Strong,True,4,True,100
i`gA*1,True,True,True,6,Medium,True,4,False,58
UpU/6(?!3Wf/k,True,True,True,13,Strong,True,4,True,94
IIyt5:<aoegz6,True,True,True,13,Strong,True,4,True,94
Fg[<6OQbN,True,True,True,9,Strong,True,4,False,67
;eN.7Awg2|F|,True,True,True,12,Strong,True,4,True,91
"U~<$,Agh<b%",True,True,True,11,Strong,False,3,False,63
"68C:>3Qg=,0$)",True,True,True,13,Strong,True,4,True,94
"g^7ngXh[N*&,,(.!",True,True,True,16,Strong,True,4,True,100
kr`@'=m##5M*n,True,True,True,13,Strong,True,4,True,94
]U<H,False,True,True,4,Weak,False,2,False,32
LR.=N~{Z?1-,False,True,True,11,Medium,True,3,False,63
<y+pu&W|N%^'v*d,True,True,True,15,Strong,False,3,True,90
b(aOtlf:,True,True,True,8,Strong,False,3,False,54
kNEB+;h_]FP9,True,True,True,12,Strong,True,4,True,91
~`n,True,False,True,3,Weak,False,2,False,29
P*%0eocYI_3A{Mj,True,True,True,15,Strong,True,4,True,100
9-=U/g`zv%M,True,True,True,11,Strong,True,4,False,73
jDy,True,True,False,3,Weak,False,2,False,29
"x0lI0<#dPM,Qimt",True,True,True,15,Strong,True,4,True,100
5iE?5;,True,True,True,6,Medium,True,4,False,58
#dB,True,True,True,3,Weak,False,3,False,39
z@{],True,False,True,4,Weak,False,2,False,32
HClf,True,True,False,4,Weak,False,2,False,32
u#>TeD@Xas$24uqw,True,True,True,16,Strong,True,4,True,100
|SMx?(S((bHN[,True,True,True,13,Strong,False,3,True,84
##joRJT:M6f]s,True,True,True,13,Strong,True,4,True,94
[&_,False,False,True,3,Weak,False,1,False,19
77uQ/NyO]=(,True,True,True,11,Strong,True,4,False,73
Vq#:7j,True,True,True,6,Medium,True,4,False,58
NTj5}L,True,True,True,6,Medium,True,4,False,58
im`>y^x^,True,False,True,8,Medium,False,2,False,44
[IT}:{aq,True,True,True,8,Strong,False,3,False,54
rb0<`,True,False,True,5,Weak,True,3,False,45
ZV*On+|2yj1,True,True,True,11,Strong,True,4,False,73
M_I8^DM,False,True,True,7,Medium,True,3,False,51
"""]fAuDFU[7vS",True,True,True,12,Strong,True,4,True,91
vz%)KdO_,True,True,True,8,Strong,False,3,False,54
KCMnBI,True,True,False,6,Medium,False,2,False,38
Y'mnB`xy,True,True,True,8,Strong,False,3,False,54
"D=vxa=I;""`ID?w@",True,True,True,15,Strong,False,3,True,90
"Exs6""nb;^&xwb",True,True,True,13,Strong,True,4,True,94
q>P*j.?>Qd9S,True,True,True,12,Strong,True,4,True,91
iW'VY3V;)6~h,True,True,True,12,Strong,True,4,True,91
h|:+~(AN,True,True,True,8,Strong,False,3,False,54
(Z?c,True,True,True,4,Weak,False,3,False,42
7<-B0m'?RYbm>(,True,True,True,14,Strong,True,4,True,97
kC0k63l,True,True,False,7,Medium,True,3,False,51
"^>,",False,False,True,3,Weak,False,1,False,19
ZmwU#9,True,True,True,6,Medium,True,4,False,58
",D9(",False,True,True,4,Weak,True,3,False,42
V//;,False,True,True,4,Weak,False,2,False,32
#2N2C{,False,True,True,6,Medium,True,3,False,48
N0uD=<TL>,True,True,True,9,Strong,True,4,False,67
ONi\OtU~}o,True,True,True,10,Strong,False,3,False,60
QM'|v56x9I4tN6C,True,True,True,15,Strong,True,4,True,100
0x^uDW,True,True,True,6,Medium,True,4,False,58
YJ7=Ev^,True,True,True,7,Medium,True,4,False,61
@{msX&mA.%VTCZ,True,True,True,14,Strong,False,3,True,87
I`&v,True,True,True,4,Weak,False,3,False,42
"Vh8aWRu-H,#pFt/$",True,True,True,16,Strong,True,4,True,100
"^`{,g`",True,False,True,6,Medium,False,2,False,38
=sv.QI$a,True,True,True,8,Strong,False,3,False,54
[_3Pif^}zHeE&b,True,True,True,14,Strong,True,4,True,97
p<2V?W<(8L5F,True,True,True,12,Strong,True,4,True,91
ezpe;<,True,False,True,6,Medium,False,2,False,38
<jUzs,True,True,True,5,Weak,False,3,False,45
yL&v'1{i*,True,True,True,9,Strong,True,4,False,67
"e""7cEo]I%aDzn",True,True,True,13,Strong,True,4,True,94
0DSKC5TX,False,True,False,8,Medium,True,2,False,44
"j{mEf""D]N!q",True,True,True,11,Strong,False,3,False,63
$bU+k19Ofd)7YzEC,True,True,True,16,Strong,True,4,True,100
^t0,True,False,True,3,Weak,True,3,False,39
0.Sf,True,True,True,4,Weak,True,4,False,52
E0RC?Mop,True,True,True,8,Strong,True,4,False,64
!xvu$,True,False,True,5,Weak,False,2,False,35
"\>0+<.""-4)%",False,False,True,11,Medium,True,2,False,53
l28E,True,True,False,4,Weak,True,3,False,42
;e1|'.(~^}H{]`a,True,True,True,15,Strong,True,4,True,100
%eG,True,True,True,3,Weak,False,3,False,39
(}y:d#\AF*Zs:ilR,True,True,True,16,Strong,False,3,True,93
~XCr[P#C,True,True,True,8,Strong,False,3,False,54
I5r,True,True,False,3,Weak,True,3,False,39
82?I=JI)A,False,True,True,9,Medium,True,3,False,57
"bWUaBY:*6O=V""?r8",True,True,True,16,Strong,True,4,True,100
1qLoEnF*Rw&n,True,True,True,12,Strong,True,4,True,91
#4!A+f^0MgS,True,True,True,11,Strong,True,4,False,73
"7yZ?2_2D1T,V-+",True,True,True,14,Strong,True,4,True,97
"yR""]:9HIL-vS""~/",True,True,True,15,Strong,True,4,True,100
!QB3%E.S3r#kF0*|,True,True,True,16,Strong,True,4,True,100
{t3G#rJV.(WZnh,True,True,True,14,Strong,True,4,True,97
jYCE%Xp(2+&^,True,True,True,12,Strong,True,4,True,91
"?yVZQ5-2cwMt$/,",True,True,True,15,Strong,True,4,True,100
s+V0#'`o'i0OP[7{,True,True,True,16,Strong,True,4,True,100
N%J,False,True,True,3,Weak,False,2,False,29
"r#R1D,vnnz`",True,True,True,11,Strong,True,4,False,73
_Irn,True,True,True,4,Weak,False,3,False,42
i:M,True,True,True,3,Weak,False,3,False,39
}FmV;~5:{Ng)@,True,True,True,13,Strong,True,4,True,94
eh8x,True,False,False,4,Weak,True,2,False,32
%ww,True,False,True,3,Weak,False,2,False,29
Ybn)\UN]>Z,True,True,True,10,Strong,False,3,False,60
WcNIBj@,True,True,True,7,Medium,False,3,False,51
.Por!,True,True,True,5,Weak,False,3,False,45
FoW,True,True,False,3,Weak,False,2,False,29
0aU~],True,True,True,5,Weak,True,4,False,55
;D$%pUJ,True,True,True,7,Medium,False,3,False,51
"5b@==FBB,vSE",True,True,True,12,Strong,True,4,True,91
w4iD_!Rea%4Y![,True,True,True,14,Strong,True,4,True,97
".c/le.arS$""Hmd",True,True,True,14,Strong,False,3,True,87
^QH,False,True,True,3,Weak,False,2,False,29
\\J,False,True,True,3,Weak,False,2,False,29
$%*B,False,True,True,4,Weak,False,2,False,32
Hkr,True,True,False,3,Weak,False,2,False,29
nFlf<yp0oyGV.5,True,True,True,14,Strong,True,4,True,97
LCptcdI~w,True,True,True,9,Strong,False,3,False,57
"]uIPCnBZ""7HT",True,True,True,12,Strong,True,4,True,91
HjW+E_[hakio,True,True,True,12,Strong,False,3,True,81
7kZxcS,True,True,False,6,Medium,True,3,False,48
x_a%)~Z%#_RY9[Pp,True,True,True,16,Strong,True,4,True,100
e!x?+W,True,True,True,6,Medium,False,3,False,48
}:P{snjnLTiB,True,True,True,12,Strong,False,3,True,81
7Qu.$+?:k~aaz9,True,True,True,14,Strong,True,4,True,97
"Z2Z@Lt.g|D#""&]",True,True,True,14,Strong,True,4,True,97
f)I\}{EC4F7y61Y,True,True,True,15,Strong,True,4,True,100
FJCPg(NBf#-cx'',True,True,True,15,Strong,False,3,True,90
}bESZ%Hw$,True,True,True,9,Strong,False,3,False,57
^)eR%)<Unv{,True,True,True,11,Strong,False,3,False,63
&g'dx',True,False,True,6,Medium,False,2,False,38
Y2c3atiW,True,True,False,8,Medium,True,3,False,54
"b^)1,Vrwhn6%j$",True,True,True,14,Strong,True,4,True,97
2!RdC,True,True,True,5,Weak,True,4,False,55
d<.w>'`>-gQ,True,True,True,11,Strong,False,3,False,63
MgG`o[+ago)j2*^,True,True,True,15,Strong,True,4,True,100
_oy,True,False,True,3,Weak,False,2,False,29
k/ImK-OCO`,True,True,True,10,Strong,False,3,False,60
"r0=n8Q,EZ,J.s\xG",True,True,True,16,Strong,True,4,True,100
C#nH,True,True,True,4,Weak,False,3,False,42
"8ne,Xdj0I|<2O",True,True,True,13,Strong,True,4,True,94
07//EY,False,True,True,6,Medium,True,3,False,48
"p{*4VGt,)-",True,True,True,10,Strong,True,4,False,70
vboBZ`#h~&,True,True,True,10,Strong,False,3,False,60
Z!Q#'uF,True,True,True,7,Medium,False,3,False,51
z8xc-nF,True,True,True,7,Medium,True,4,False,61
"CQ@MwPA,QNie'5",True,True,True,14,Strong,True,4,True,97
pWB,True,True,False,3,Weak,False,2,False,29
WGH\t,True,True,True,5,Weak,False,3,False,45
;BX)Vrz?hz8P'}m,True,True,True,15,Strong,True,4,True,100
L0F;Ar@wikB$S]R9,True,True,True,16,Strong,True,4,True,100
|5}M+,False,True,True,5,Weak,True,3,False,45
cl#LH\gSxJFh/,True,True,True,13,Strong,False,3,True,84
1^[}:y150cS,True,True,True,11,Strong,True,4,False,73
`}/pzcC_:Eshak,True,True,True,14,Strong,False,3,True,87
M3f|5,True,True,True,5,Weak,True,4,False,55
"""fZ",True,True,True,3,Weak,False,3,False,39
gyv5\,True,False,True,5,Weak,True,3,False,45
xOG<4(,True,True,True,6,Medium,True,4,False,58
u2*l,True,False,True,4,Weak,True,3,False,42
La(ZHF:w(Ff-^,True,True,True,13,Strong,False,3,True,84
&Y(_>5j<8,True,True,True,9,Strong,True,4,False,67
",4g8k<QB3dctrBq",True,True,True,15,Strong,True,4,True,100
vY[18U53wT5JiE2,True,True,True,15,Strong,True,4,True,100
"""%d|",True,False,True,4,Weak,False,2,False,32
V6;>lhBL.pr/;X,True,True,True,14,Strong,True,4,True,97
s.vKPF+Y)^T6X_{n,True,True,True,16,Strong,True,4,True,100
[9x,True,False,True,3,Weak,True,3,False,39
xEkLVcc/W/,True,True,True,10,Strong,False,3,False,60
hC-0c9KX!?^{p2,True,True,True,14,Strong,True,4,True,97
%K<~iS>SF)o=}g,True,True,True,14,Strong,False,3,True,87
TC6M?`Ar9+,True,True,True,10,Strong,True,4,False,70
td=0Xh6k,True,True,True,8,Strong,True,4,False,64
"9~GX""7_p]|cU",True,True,True,12,Strong,True,4,True,91
Et7UXeYt]C|HTQ,True,True,True,14,Strong,True,4,True,97
exvv9%~?MP.2BWL,True,True,True,15,Strong,True,4,True,100
Ai@o6MZ~u(Cmj,True,True,True,13,Strong,True,4,True,94
"+Xk?6x!K,;[AG",True,True,True,13,Strong,True,4,True,94
2s(,True,False,True,3,Weak,True,3,False,39
dRF6<W*T,True,True,True,8,Strong,True,4,False,64
HOD}fJ=*2,True,True,True,9,Strong,True,4,False,67
"b""|f{g",True,False,True,6,Medium,False,2,False,38
dYt9.,True,True,True,5,Weak,True,4,False,55
"4/igzhZQ,s%",True,True,True,11,Strong,True,4,False,73
lP|n{+'.2,True,True,True,9,Strong,True,4,False,67
y`:FH'g,True,True,True,7,Medium,False,3,False,51
"w""G}AU@cs|",True,True,True,10,Strong,False,3,False,60
AUl0'k=7S2y:}fb,True,True,True,15,Strong,True,4,True,100
!s(~(yryG^,True,True,True,10,Strong,False,3,False,60
%*XC'=705;u,True,True,True,11,Strong,True,4,False,73
C<%IHmb,True,True,True,7,Medium,False,3,False,51
iY3,True,True,False,3,Weak,True,3,False,39
\jG,True,True,True,3,Weak,False,3,False,39
UoC,True,True,False,3,Weak,False,2,False,29
26G=m],True,True,True,6,Medium,True,4,False,58
0fllF[J*ag,True,True,True,10,Strong,True,4,False,70
5`ZwO=6!lIE`A,True,True,True,13,Strong,True,4,True,94
+m@Dq&|m;,True,True,True,9,Strong,False,3,False,57
&d@$;T}q,True,True,True,8,Strong,False,3,False,54
$vCR<,True,True,True,5,Weak,False,3,False,45
W!~(qnqk,True,True,True,8,Strong,False,3,False,54
]#Q$^@U2T[z~Z,True,True,True,13,Strong,True,4,True,94
}_wB~,True,True,True,5,Weak,False,3,False,45
t+Iz$1,True,True,True,6,Medium,True,4,False,58
~{1,False,False,True,3,Weak,True,2,False,29
?hMoY,True,True,True,5,Weak,False,3,False,45
#nP;;g{,True,True,True,7,Medium,False,3,False,51
zhKA,True,True,False,4,Weak,False,2,False,32
iejx!cW]U0,True,True,True,10,Strong,True,4,False,70
SE_<n:lnXRSIkic:,True,True,True,16,Strong,False,3,True,93
cUV'ameO,True,True,True,8,Strong,False,3,False,54
/\7k&wXtv},True,True,True,10,Strong,True,4,False,70
"wD,r""",True,True,True,5,Weak,False,3,False,45
:FQRYg%.dc`|g[|g,True,True,True,16,Strong,False,3,True,93
IlDiz^|*(t`Le1db,True,True,True,16,Strong,True,4,True,100
rp<'06]mv<.:,True,False,True,12,Medium,True,3,True,81
"?N6""YMq=""DzF",True,True,True,12,Strong,True,4,True,91
#*<%&76LM1,False,True,True,10,Medium,True,3,False,60
mF`|e2NX/Fi@&-V,True,True,True,15,Strong,True,4,True,100
O`sd'LbFhmnb`,True,True,True,13,Strong,False,3,True,84
n@doU@/,True,True,True,7,Medium,False,3,False,51
]5yZ,True,True,True,4,Weak,True,4,False,52
"l+w8/&$Z,@5g",True,True,True,12,Strong,True,4,True,91
j1xdD@_B+RNH;c,True,True,True,14,Strong,True,4,True,97
HC?Kr{wj^e}L|(,True,True,True,14,Strong,False,3,True,87
z%B/{2$^5JshdzP,True,True,True,15,Strong,True,4,True,100
8?MQ3gc,True,True,True,7,Medium,True,4,False,61
Cr9&'s7vcOg,True,True,True,11,Strong,True,4,False,73
;=xQ&,True,True,True,5,Weak,False,3,False,45
GS@]7S|#wi@>}D,True,True,True,14,Strong,True,4,True,97
",td(<>?",True,False,True,7,Medium,False,2,False,41
^HAD,False,True,True,4,Weak,False,2,False,32
p?5QI,True,True,True,5,Weak,True,4,False,55
v{y9}@C,True,True,True,7,Medium,True,4,False,61
GgjZJAt2PNhZCxy,True,True,False,15,Medium,True,3,True,90
-YE@(,False,True,True,5,Weak,False,2,False,35
3R3+O,False,True,True,5,Weak,True,3,False,45
-|K'..;,False,True,True,7,Medium,False,2,False,41
Cw`*]Kk8,True,True,True,8,Strong,True,4,False,64
9q1np!Ma35hsXmQm,True,True,True,16,Strong,True,4,True,100
"""q""^VA1yxV",True,True,True,10,Strong,True,4,False,70
n?`9(uU*Y8D`?,True,True,True,13,Strong,True,4,True,94
ZE.i>\!WCvKo`,True,True,True,13,Strong,False,3,True,84
f85L,True,True,False,4,Weak,True,3,False,42
iwVx,True,True,False,4,Weak,False,2,False,32
":TDD,fXa):A",True,True,True,11,Strong,False,3,False,63
b^[3/o\~tS2h+L,True,True,True,14,Strong,True,4,True,97
"Q_lI"":p2`ZbFr/",True,True,True,14,Strong,True,4,True,97
vQonZ-m?[7%wJ,True,True,True,13,Strong,True,4,True,94
Aed,True,True,False,3,Weak,False,2,False,29
2XY+:aDt_j,True,True,True,10,Strong,True,4,False,70
6F1]OU2-g,True,True,True,9,Strong,True,4,False,67
M$dY/PTpW9FfJ{;5,True,True,True,16,Strong,True,4,True,100
l'1>&BZ_H5&Q+,True,True,True,13,Strong,True,4,True,94
[k4rnD9do;tL,True,True,True,12,Strong,True,4,True,91
"7,'XP""*<{S",False,True,True,10,Medium,True,3,False,60
ypb:pD5Xdp',True,True,True,11,Strong,True,4,False,73
*V1PjIbeBQgaFtd,True,True,True,15,Strong,True,4,True,100
F(eBD8+Ki/mG_,True,True,True,13,Strong,True,4,True,94
^HQDgID;t;VT&,True,True,True,13,Strong,False,3,True,84
DxgQ\,True,True,True,5,Weak,False,3,False,45
Sh=GfJ#j<JxO@Q~t,True,True,True,16,Strong,False,3,True,93
43Auzy0Ly~.,True,True,True,11,Strong,True,4,False,73
!A?,False,True,True,3,Weak,False,2,False,29
yK`RV,True,True,True,5,Weak,False,3,False,45
Ie]$,True,True,True,4,Weak,False,3,False,42
zVs3o_cCm',True,True,True,10,Strong,True,4,False,70
3x4PFct`e#C2g:|,True,True,True,15,Strong,True,4,True,100
@Y)<\~3gY-,True,True,True,10,Strong,True,4,False,70
)V<_j`UXpkh,True,True,True,11,Strong,False,3,False,63
qDB+<U,True,True,True,6,Medium,False,3,False,48
X{p,True,True,True,3,Weak,False,3,False,39
drFB{,True,True,True,5,Weak,False,3,False,45
!*4,False,False,True,3,Weak,True,2,False,29
&h@f2\Ej`#,True,True,True,10,Strong,True,4,False,70
e2mfCkk)T7lnJAo,True,True,True,15,Strong,True,4,True,100
HbwUE5KY,True,True,False,8,Medium,True,3,False,54
8}6h2H3dvU,True,True,True,10,Strong,True,4,False,70
e'6bO6ZF5a0i,True,True,True,12,Strong,True,4,True,91
"!u.@V62$t,by",True,True,True,12,Strong,True,4,True,91
~d])S,True,True,True,5,Weak,False,3,False,45
~~=~bzjNXk=\,True,True,True,12,Strong,False,3,True,81
",&bKV)OB~}eJo:~<",True,True,True,16,Strong,False,3,True,93
3MuddMHBJ,True,True,False,9,Medium,True,3,False,57
"a'""uS",True,True,True,5,Weak,False,3,False,45
J<%h;Bn,True,True,True,7,Medium,False,3,False,51
vW}C#Z,True,True,True,6,Medium,False,3,False,48
TX\,False,True,True,3,Weak,False,2,False,29
u:[NM]4CL:[,True,True,True,11,Strong,True,4,False,73
08^FATr9,True,True,True,8,Strong,True,4,False,64
X;%SoBS,True,True,True,7,Medium,False,3,False,51
qW7e,True,True,False,4,Weak,True,3,False,42
#yKc,True,True,True,4,Weak,False,3,False,42
v+4N>O:r,True,True,True,8,Strong,True,4,False,64
PVNlQ^l%&z,True,True,True,10,Strong,False,3,False,60
+:sLV$%|7IZyoA,True,True,True,14,Strong,True,4,True,97
<Uc(aQ7&'F9kvou,True,True,True,15,Strong,True,4,True,100
EEH!,False,True,True,4,Weak,False,2,False,32
GSYmjp(m8iDr,True,True,True,12,Strong,True,4,True,91
y{.-q;uDmr{,True,True,True,11,Strong,False,3,False,63
&&*rmZL?ZoF%TE,True,True,True,14,Strong,False,3,True,87
@v;hNw^,True,True,True,7,Medium,False,3,False,51
.Zep8Z/4.H@E,True,True,True,12,Strong,True,4,True,91
X$p[6,True,True,True,5,Weak,True,4,False,55
V.q1OVaYM7o78e_,True,True,True,15,Strong,True,4,True,100
\0:\U=U[{S82kYdK,True,True,True,16,Strong,True,4,True,100
mfy~6,True,False,True,5,Weak,True,3,False,45
G4)B*W8,False,True,True,7,Medium,True,3,False,51
"C9FQ[E>""*eLlq~>",True,True,True,15,Strong,True,4,True,100
")*rR,H?^'&F5&",True,True,True,13,Strong,True,4,True,94
Pl',True,True,True,3,Weak,False,3,False,39
RWD}gwM,True,True,True,7,Medium,False,3,False,51
"yRP>ufk/-fC""?%o",True,True,True,15,Strong,False,3,True,90
Z`N9J2;IhKxY,True,True,True,12,Strong,True,4,True,91
"@,V!igit",True,True,True,8,Strong,False,3,False,54
.'}x'rowkjLzA,True,True,True,13,Strong,False,3,True,84
"P,iQL9?'",True,True,True,8,Strong,True,4,False,64
K-6F7?]3|e]S,True,True,True,12,Strong,True,4,True,91
7pV4)),True,True,True,6,Medium,True,4,False,58
cQ75/DWr@Ih@Et,True,True,True,14,Strong,True,4,True,97
"n~e6Q]r0R=^?y1z,",True,True,True,16,Strong,True,4,True,100
T(9c,True,True,True,4,Weak,True,4,False,52
vckom[?cR06@,True,True,True,12,Strong,True,4,True,91
^nxz]kV/7,True,True,True,9,Strong,True,4,False,67
]uF/kC6A],True,True,True,9,Strong,True,4,False,67
'zA,True,True,True,3,Weak,False,3,False,39
(.F5=,False,True,True,5,Weak,True,3,False,45
DD=dfNj4pSY,True,True,True,11,Strong,True,4,False,73
%3bo#LYu0*tJN,True,True,True,13,Strong,True,4,True,94
"""iF\w7-B8MKerO=Y",True,True,True,16,Strong,True,4,True,100
"+>58$3+|p,6",True,False,True,11,Medium,True,3,False,63
"0Nq,~_$_;Y}<5|S",True,True,True,15,Strong,True,4,True,100
D/a5xb?,True,True,True,7,Medium,True,4,False,61
U%<P.,False,True,True,5,Weak,False,2,False,35
M$OL]J(p/B{]'g#E,True,True,True,16,Strong,False,3,True,93
]'U=&mJ,True,True,True,7,Medium,False,3,False,51
"$2~[SNI""?""",False,True,True,10,Medium,True,3,False,60
-sIz%.$D?xb;,True,True,True,12,Strong,False,3,True,81
uKf)ON[V!$#T`E,True,True,True,14,Strong,False,3,True,87
"F,u|G4o",True,True,True,7,Medium,True,4,False,61
y3Fx;ac*WFKTG,True,True,True,13,Strong,True,4,True,94
<yAp:BnN2,True,True,True,9,Strong,True,4,False,67
$E9w><e9RG?SG,True,True,True,13,Strong,True,4,True,94
)t.x=ob4!L,True,True,True,10,Strong,True,4,False,70
"V6c1\O/hF""{ag",True,True,True,13,Strong,True,4,True,94
m=k9pf_2L0QfcP,True,True,True,14,Strong,True,4,True,97
uR|8Wvv,True,True,True,7,Medium,True,4,False,61
L_zy3NdvRS,True,True,True,10,Strong,True,4,False,70
r/uVu1,True,True,True,6,Medium,True,4,False,58
LBDg1qMC@WP^`,True,True,True,13,Strong,True,4,True,94
2(&T~,False,True,True,5,Weak,True,3,False,45
".{i-:,ur4,",True,False,True,10,Medium,True,3,False,60
>_8eDoRX<f;q<1,True,True,True,14,Strong,True,4,True,97
q@&\U)p{o$i,True,True,True,11,Strong,False,3,False,63
wGh-gjH,True,True,True,7,Medium,False,3,False,51
".F:^=&Q`S$/""roz",True,True,True,15,Strong,False,3,True,90
qRp3y\jRlUt6<,True,True,True,13,Strong,True,4,True,94
"oWtx7"">(#xjcU",True,True,True,13,Strong,True,4,True,94
+1kj>#oC,True,True,True,8,Strong,True,4,False,64
^`*;72>Efwp{R7,True,True,True,14,Strong,True,4,True,97
VChs#TRxc2l,True,True,True,11,Strong,True,4,False,73
oahDH,True,True,False,5,Weak,False,2,False,35
"-""kjp*p",True,False,True,7,Medium,False,2,False,41
